0.0,-0.4831172989339488,0.31066231965134666,0.19724686718688839,-0.4150220714775853,-0.5578315715329566,0.0
0.0,-0.11222405836102903,0.057578640687775524,0.030073545019759413,-0.2585390687305821,-0.39578731401101536,0.0
0.0,0.44085363384551246,-0.34036861306012295,-0.2720968893321552,-0.02033946755945083,0.05739937221409354,0.0
0.0,0.25497918539335096,-0.22697753313752292,-0.4224132256558977,0.09845738590589141,0.49651157634541776,0.0
0.0,-0.3573041689542128,0.047142217317727005,-0.1946550270994697,0.1604387620022879,0.4377928112380639,0.0
0.0,-0.5034321388198458,-0.020290140553811915,0.3341873070420234,0.19211147999576728,-0.08462700232761079,0.0
0.0,-0.10205048361656932,-0.13560968715620866,0.6166822540646829,0.1246026959166201,-0.4025938504213983,0.0
0.0,0.3069110552945643,0.12958784658370756,0.21045706447817805,0.012214905663199592,-0.13789399293322735,0.0
0.0,0.45246630424665046,0.5783821007444061,-0.41589974669469276,-0.06468311863155687,0.3003046530485811,0.0
0.0,0.44409047964248527,0.35756283433845537,-0.22816524090603774,-0.10857188358840224,0.32823785066163025,0.0
0.0,0.15560378724903415,-0.13546821620662175,0.35508870313255075,0.03159115331474026,-0.10075952869473342,0.0
0.0,-0.42238051747887095,-0.18805613460820778,0.45041622198361736,0.2784814987688201,-0.3820942233494842,0.0
0.0,-0.6455978073184778,-0.054651701446533966,0.12771977610576274,0.21266261121831512,-0.038146190720329015,0.0
0.0,-0.11599159152573657,-0.10836449176022235,-0.26725889913091055,-0.017593741189604224,0.43180301061318216,0.0
0.0,0.5085608028587859,-0.260891506155466,-0.4649614527102463,-0.1322724601263388,0.3847311361655684,0.0
0.0,0.3441222963152826,-0.058877458245547694,-0.3370478319084693,-0.17920704840602805,-0.10215904765659227,0.0
0.0,-0.2680939001623651,0.19658531089065104,0.08720759057213796,-0.26918262387319397,-0.5496789074637484,0.0
0.0,-0.445416039191902,0.1124884788783091,0.34593939215642205,-0.28607372679417215,-0.6033102610830341,0.0
0.0,-0.02484880456989577,-0.1488362973244824,0.06694032545403923,-0.09414573873662373,-0.17959372415660718,0.0
0.0,0.34670714306357825,-0.23616377235634547,-0.3740893420911496,0.10739903344777156,0.4625353231054572,0.0
0.0,0.16312795865815277,-0.050299033668194645,-0.45350677212626483,0.22748927885833103,0.6749038882350135,0.0
0.0,-0.22562008383462653,0.029971598963226563,0.024950442691806872,0.2593848704845109,0.1700247364674153,0.0
