0.0,-0.48739061880323653,0.43406990569684273,-0.7834088196176021,0.0155821388186696,0.0
0.0,-0.08152795082837112,-0.1735323387478915,-0.24218429583750906,-0.16286912711918772,0.0
0.0,0.32977164791353397,-0.7279190912346301,0.35886966914544033,-0.32647974424301374,0.0
0.0,-0.0710113629391849,-0.11591313432124516,0.07316080461415073,0.039528660744065164,0.0
0.0,-0.3844102152317333,0.5870768585298273,-0.3575612183426039,0.42271563844567706,0.0
0.0,-0.032712662087065934,0.3020702768485818,0.13688185487326565,0.14833398704824494,0.0
0.0,0.48272865267014486,-0.2368346772855258,0.7296768154408682,-0.2600543389395011,0.0
0.0,0.41398456822975604,0.0692947989736748,0.22393131381781703,0.08423244402826907,0.0
0.0,-0.01320321812490819,0.6517656535628084,-0.4481693359509396,0.42160380912779327,0.0
0.0,-0.15746031132338478,0.2728983677360012,-0.013913293306183136,0.04024157705081944,0.0
0.0,0.003950451792929666,-0.45366430198585,0.5593277143003027,-0.3763433789442663,0.0
0.0,-0.06042223687177492,-0.4518986576862178,0.10731489073341638,-0.07128887847246347,0.0
0.0,-0.30291585886661854,0.10065888866546413,-0.6847379528874568,0.2895267058830291,0.0
0.0,-0.13166394980377555,0.022911523790682113,-0.6125334578163708,0.06772466470726818,0.0
0.0,0.19783131101469958,-0.48564281519874153,0.17245147099401972,-0.5190866929003454,0.0
0.0,0.006668018954776704,-0.23504388457745037,0.28442749056900335,-0.5448451629542643,0.0
0.0,-0.28211714503015356,0.38992936742063417,-0.33796960627331424,0.18534358135332613,0.0
0.0,-0.06851961400560104,0.2637618058007237,-0.276553195530596,0.6008716030300395,0.0
0.0,0.3257215824976194,-0.289244200890742,0.5138507455329004,0.16784970470351346,0.0
0.0,0.24066865087398653,-0.1118987144192127,0.7347289056863252,-0.2373977185385989,0.0
0.0,-0.10050678301517835,0.6652738831869349,-0.10731277122100852,0.08700340991411969,0.0
0.0,-0.0433966332845691,0.6645706890820449,-0.41648361234673587,0.24251853814884158,0.0
0.0,0.398724315422579,-0.3373932917082706,0.24318464037527096,-0.08376581206134674,0.0
0.0,0.2491340241630994,-0.6172991360524064,0.38462424162844255,-0.18712181609015024,0.0
0.0,-0.5714994249421768,0.08820395052719945,-0.2525843632715109,0.09238835496882641,0.0
0.0,-0.6590782363121167,0.28593484852590745,-0.5582244069589682,0.13503566916723037,0.0
0.0,0.22114061858475997,-0.50346140197224,-0.08405312511660042,-0.19647787532679764,0.0
0.0,0.5325305059637793,-0.6500081602926115,0.13817971742963542,-0.4017088124253763,0.0
0.0,-0.16283452387286482,0.32377113018973885,-0.32203110111037914,-0.14097047362372864,0.0
0.0,-0.4426899341203531,0.6043782006254353,-0.3340398350963642,0.140654633276408,0.0
