0.0,0.2895583596628599,0.3341584079569655,0.18382633019369954,0.17492083432407265,0.24664952854839203,0.27056526915299317,0.4646909427590068,0.6368125092203105,0.6474456058618562,0.5784403894198168,0.5350390298426346,0.31554490541150904,0.0
0.0,-0.002127155531015664,0.11238442716995382,0.3876894173414537,0.23910876777488152,0.1708674841988493,0.3923256431173859,0.697774788055969,0.1905081267377219,0.6786141837794583,0.6297551936856074,0.3069612120598351,0.26637997877061254,0.0
0.0,-0.22100812180927668,-0.01710247771463779,0.3453025638237066,0.3442617108733358,0.2737309117372313,0.552579408771249,0.5097340201524188,0.2769774750049945,0.3961230246008699,0.5258495467013267,0.21552482389312194,0.10316332615158082,0.0
0.0,-0.1895830899993765,-0.042814276090532156,0.08160023707115698,0.40716164665655075,0.5748263905859372,0.5269053651151006,0.22222613514935655,0.5580547048323673,0.109347207614226,0.1833122476635331,0.21656922605221596,-0.049963282770072205,0.0
0.0,0.03411088926941962,-0.06416350081835216,-0.06036643891249001,0.3691496131643959,0.7375198254598365,0.37087344565442254,0.27797263317763926,0.42992295817141124,0.07907129158620196,-0.17619474539897523,0.057518989588455055,-0.03646624211277896,0.0
0.0,0.1854312744444715,-0.01838944187147852,0.06792035139408308,0.2807784848040251,0.47879556390463845,0.3467831750596103,0.4729840819738286,0.030895374667585768,0.0958915118324527,-0.2645268704879905,-0.2748672675971372,0.03925956113348971,0.0
0.0,0.12054929439172841,0.1843733128257768,0.2842207090653215,0.17715587792093335,0.03577404908951756,0.4410587476912509,0.385124559490985,-0.12652177972364487,-0.09628370467072492,-0.16499724819636427,-0.41050618267142613,-0.09182640133436751,0.0
0.0,0.025151463643061,0.3976797286274725,0.38316232170380193,0.06431269654131132,-0.08928952388792942,0.2550462110892551,0.06471819077439951,-0.01670637592893479,-0.3345439372010489,-0.15036281366662427,-0.225263147077103,-0.3472976921454375,0.0
0.0,0.13413655640037475,0.3736892227921314,0.31091559308976957,0.044095658362856976,0.07564352865815008,-0.23519653061218826,-0.21354656168575056,-0.019195075348106085,-0.3059813385898944,-0.2731381884220759,-0.05808635289883599,-0.32181966987257,0.0
0.0,0.30026751353226067,0.16376846224073052,0.12852378410783374,0.1721754250724774,0.07925164219856802,-0.5552090326776089,-0.3940491854034674,-0.27853058192169333,-0.11041841525423367,-0.29168728549789924,-0.14220008275664872,0.03429795997838122,0.0
0.0,0.20893622714573803,-0.0021182569705926885,-0.007656383916947014,0.211538253514281,-0.16839832199963067,-0.4755090053358759,-0.5786239921384297,-0.5138057770714578,-0.10959508639230348,-0.12806033000532996,-0.20194160590244692,0.26337114845591414,0.0
0.0,-0.1206694093082369,-0.060044284078368454,-0.020410159489032464,-0.07355870589633454,-0.3856721784437262,-0.28460823000856905,-0.65285416602963,-0.5429567964871375,-0.36012050984320154,0.005078971823658168,0.048896952663854465,0.07232122786444754,0.0
0.0,-0.34821052521895784,-0.1295442343119659,-0.09063221355750055,-0.49031860806850647,-0.3955700094387741,-0.32657738193222835,-0.4749494115035084,-0.5051462502797613,-0.5014222861178271,-0.058348296626229666,0.28045678983008165,-0.18043082713262373,0.0
0.0,-0.26374417835878994,-0.30328738235873903,-0.38755466536117544,-0.6493769494591766,-0.4155324031758453,-0.4866876714249915,-0.2386927733474095,-0.4308208192178492,-0.3665489305047611,-0.20136122898998152,0.07254550521034703,-0.10522508899913353,0.0
0.0,-0.05710200310348673,-0.5033547786297168,-0.7646581721350255,-0.5408539581264903,-0.5933126448712978,-0.4771622277262453,-0.24390582864806606,-0.22114812641319426,-0.1568447246993402,-0.2874317241848956,-0.38420028891535574,0.11074247339863597,0.0
0.0,-0.04422372425412407,-0.6111726808914207,-0.8658850756565353,-0.5790688347590812,-0.676531539065079,-0.39719066118657975,-0.37042000394842034,-0.002290153026370748,-0.05479477091884882,-0.34146591724571684,-0.48855635175281964,-0.03426983609746839,0.0
0.0,-0.28589861027564895,-0.5680026869599722,-0.6565956303305268,-0.8200735682363938,-0.554069427016732,-0.4491350763148531,-0.305332385314028,-0.03820658433652653,-0.08746211409384391,-0.3100019105653524,-0.22954720243519292,-0.42791663524113166,0.0
0.0,-0.5194503063879147,-0.4270274017781794,-0.46754984067838656,-0.816278194624297,-0.5176992893084601,-0.4782521394908017,-0.1712145819300564,-0.2683496145292705,-0.2153245974405451,-0.12175926331001292,-0.09470733041560961,-0.4525561864364556,0.0
0.0,-0.4366178820031562,-0.3561399045028485,-0.4282112398697494,-0.45694333371509815,-0.6140395262205468,-0.3633306858783493,-0.2666710943380912,-0.4246429540183375,-0.3145085748554039,0.01621120519524745,-0.1461183817052096,-0.007685289192909001,0.0
0.0,-0.08358601531173604,-0.35935608067008046,-0.3689721406716141,-0.15519319500338222,-0.4817927154223773,-0.33685094495543483,-0.5066338817771269,-0.4275352477933556,-0.2824885012207691,-0.12509597564186425,-0.03738771933184287,0.36821968177845454,0.0
0.0,0.17323343485934709,-0.2184318459973469,-0.18408476903728554,-0.13852817610374266,-0.10844214403018695,-0.47348342472642707,-0.6110010779318832,-0.3837642427854313,-0.24094642474019828,-0.29485139532011434,0.24168733004272328,0.30519456882142953,0.0
